index,f_acc_p25,f_acc_p50,f_acc_p75,f_acc_vEnt,f_acc_tEnt,f_acc_acPer,f_acc_accNor,f_gyr_mean,f_gyr_std,f_gyr_p25,f_gyr_p50,f_gyr_p75,f_gyr_vEnt,f_gyr_acPer,f_gyr_acNor,f_loc_latStd,f_loc_longStd,f_loc_latChg,f_loc_longChg,f_loc_latAbsDv,f_loc_longAbsDv,f_aud_AbsMax,b_appSt_Act,b_appSt_InAct,b_appSt_Bkg,b_appSt_Miss,b_battPlg_Ac,b_battPlg_Usb,b_battPlg_Wrls,b_battPlg_Miss,b_battSt_Unk,b_battSt_Unplg,b_battSt_NtChrg,b_battSt_DsChrg,b_battSt_Chrg,b_battSt_Full,b_battSt_Miss,b_onPhn_F,b_onPhn_T,b_onPhn_Miss,b_ringMd_Norm,b_ringMd_silNV,b_ringMd_silV,b_ringMd_Miss,b_wifiSt_nr,b_wifiSt_rWifi,b_wifiSt_rWwan,b_wifiSt_Miss,b_time_0_6,b_time_6_12,b_time_12_18,b_time_18_24,b_time_3_9,b_time_9_15,b_time_15_21,b_time_21_3,b_class_home
7044,0.965083,0.99539,1.068469,1.840273,6.650234,1.347799,0.246173,0.816125,0.805824,0.165279,0.555878,1.232854,2.329404,9.882179,0.175556,5e-06,2e-06,1e-05,4e-06,1e-06,0.0,10.33945,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
7045,1.017947,1.021136,1.024294,0.795413,6.684408,1.77634,0.108398,0.003111,0.003965,0.001205,0.001872,0.003229,1.36031,9.857057,0.13667,3e-06,5e-06,-9e-06,1.1e-05,1e-06,2e-06,10.337378,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
7046,1.000604,1.001261,1.001901,2.457286,6.684611,1.272352,0.095115,0.001568,0.00075,0.001167,0.001513,0.002025,2.324608,1.049324,0.1135,0.000876,0.002397,5e-06,1e-05,0.01072,0.029327,-1.698904,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
7047,0.98866,0.989992,0.991252,2.553291,6.68461,2.072611,0.08671,0.02097,0.000886,0.020348,0.021,0.021559,2.453142,3.925662,0.095103,,,,,,,6.061457,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
7048,0.999598,1.000776,1.001853,0.462511,6.684592,0.086752,0.114458,0.002054,0.00206,0.001032,0.001616,0.00222,1.026809,2.373411,0.136562,3e-06,7e-06,8e-06,1.8e-05,0.000132,0.000124,-0.010097,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
7049,0.988793,0.989863,0.990991,2.509161,6.68461,1.334674,0.094503,0.018544,0.000845,0.017942,0.018534,0.019134,2.429575,0.577695,0.077927,,,,,,,6.025866,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
7050,0.85131,1.080089,1.435725,2.469217,6.579706,1.121703,0.484296,1.995026,1.016643,1.243495,1.735625,2.635154,2.695617,1.144067,0.524545,2.3e-05,7.3e-05,-4.6e-05,-0.000135,4e-06,2.1e-05,10.337151,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
7051,1.023675,1.025005,1.026329,2.612129,6.68461,3.427098,0.089704,0.020185,0.000921,0.019557,0.02017,0.02085,2.632316,0.159403,0.121934,,,,,,,7.960324,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True
7052,0.992896,0.994491,0.996312,1.170314,6.684602,0.099618,0.189151,0.015658,0.001331,0.014849,0.015656,0.016335,2.143062,0.11954,0.188126,,,,,,,9.633842,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
7053,0.998462,0.999336,1.000401,0.896891,6.684606,4.939113,0.210968,0.001742,0.001041,0.001135,0.001592,0.002185,1.815212,2.448486,0.072443,0.001553,0.000551,-5e-06,-3.9e-05,0.027408,0.009822,-1.091209,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
7054,0.990206,0.991251,0.992466,2.579822,6.68461,0.797065,0.12024,0.022435,0.000868,0.02186,0.022388,0.02302,2.556718,1.17542,0.077775,,,,,,,8.195885,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True
7055,1.025568,1.027427,1.029254,2.370467,6.684608,3.158281,0.105796,0.006768,0.007766,0.002847,0.004325,0.006915,1.619542,4.299889,0.150762,0.0,0.0,0.0,0.0,0.0,0.0,9.607101,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
7056,1.017489,1.018545,1.019738,2.479798,6.68461,2.949029,0.096419,0.018268,0.001119,0.017508,0.018246,0.018949,2.219555,1.654021,0.080301,,,,,,,8.596004,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7057,0.985535,0.996569,1.012127,1.44969,6.681281,4.966055,0.141222,0.729087,0.637802,0.209085,0.551666,1.071976,2.170259,5.127258,0.19694,0.000325,0.000984,-0.00076,0.002181,9e-05,0.000204,10.337637,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
7058,0.999278,0.999897,1.000549,1.314802,6.684611,2.137114,0.093958,0.001844,0.004157,0.001069,0.001451,0.001842,0.151654,4.146865,0.015929,,,,,,,-1.88016,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False
7059,0.987144,0.988333,0.989449,2.326783,6.68461,2.650505,0.107405,0.021665,0.000893,0.021095,0.021651,0.02229,2.629135,0.757228,0.108752,,,,,,,9.135509,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True
7060,1.005935,1.014834,1.023722,1.081765,6.679981,1.870799,0.14655,0.220407,0.361738,0.024678,0.052409,0.299598,1.314757,5.539289,0.027729,,,,,,,10.338835,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True
7061,0.980448,0.981688,0.982835,2.654996,6.68461,1.135258,0.100805,0.023909,0.000882,0.02335,0.02392,0.024533,2.670949,0.956475,0.096171,,,,,,,5.209486,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True
7062,1.000075,1.000771,1.001549,2.639712,6.684611,0.231063,0.228001,0.001849,0.000841,0.001285,0.001699,0.002369,2.541642,0.049969,0.201568,0.0,2e-06,-0.0,1e-06,0.0,0.0,-3.738338,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True
7063,1.020379,1.023336,1.025917,1.777549,6.684594,1.971413,0.137494,0.037669,0.052666,0.01035,0.017381,0.039997,1.536988,4.651929,0.137052,0.000274,0.0005,-8.9e-05,-0.001056,0.000101,0.000111,8.068403,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
7064,0.744893,1.145829,2.019189,2.772129,6.532162,0.804657,0.805413,3.393881,1.44025,2.341801,3.36916,4.363798,2.400231,0.804657,0.775503,1e-05,0.000153,2.2e-05,0.000496,4e-06,3.3e-05,10.341968,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
7065,0.994233,0.995624,0.996991,0.960583,6.684593,0.099627,0.467709,0.016244,0.001225,0.015405,0.01625,0.017076,2.523378,0.119537,0.22025,,,,,,,10.163696,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True
7066,1.021758,1.023571,1.025382,2.292884,6.684608,0.522288,0.116183,0.001506,0.00069,0.001045,0.00145,0.001906,2.58737,0.194985,0.103266,1.6e-05,9e-06,-4e-05,-1.3e-05,4e-06,2e-06,8.466742,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
7067,0.975186,0.976826,0.978623,1.087755,6.684594,0.342587,0.207953,0.049596,0.069346,0.019137,0.022188,0.031715,1.256412,0.0,0.0,,,,,,,7.660114,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
7068,0.993182,0.997495,1.02914,1.040096,6.679209,1.811165,0.111394,0.780597,1.497616,0.018615,0.161651,0.662069,1.309187,4.88205,0.049818,,,,,,,10.358378,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
7069,1.000715,1.001359,1.002025,2.506478,6.684611,1.012197,0.125875,0.001601,0.000724,0.001122,0.00149,0.002028,2.086963,2.573146,0.102951,0.000958,0.002628,2e-06,9e-06,0.005351,0.014684,-2.354339,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
7070,0.981932,0.996618,1.03797,1.490721,6.670763,0.482794,0.130637,0.711311,0.685548,0.216125,0.511846,0.978827,2.310607,9.379285,0.236998,0.000219,0.000659,-0.0008,0.002399,2.8e-05,8.4e-05,10.33754,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True
7071,0.983975,0.985281,0.986602,2.557604,6.68461,0.856708,0.075049,0.023507,0.002382,0.022264,0.023238,0.02429,2.118478,0.87681,0.211456,,,,,,,9.658098,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
7072,0.978733,0.980168,0.98179,2.17135,6.684608,0.099642,0.1314,0.022294,0.010258,0.016503,0.019389,0.023866,1.965655,2.988493,0.143128,,,,,,,8.661294,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
7073,1.02783,1.028952,1.030038,2.336876,6.68461,0.378565,0.08392,0.022259,0.000861,0.02167,0.02225,0.022786,2.362243,2.569855,0.076693,,,,,,,8.235361,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
7074,1.009444,1.010612,1.011953,2.540349,6.68461,0.119569,0.152965,0.018546,0.000968,0.017893,0.018539,0.019164,2.133485,0.099605,0.118956,,,,,,,8.211211,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
7075,0.980699,0.982033,0.983646,1.020127,6.68441,0.99631,0.194772,0.103201,0.215481,0.023005,0.024549,0.049841,0.923928,0.0,0.0,,,,,,,9.903987,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
7076,0.987678,0.988731,0.989905,2.576843,6.68461,2.251777,0.097129,0.018886,0.000836,0.018318,0.018873,0.019428,2.556816,1.912548,0.083303,,,,,,,5.209486,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
7077,0.813915,0.989418,1.172128,2.695415,6.653286,0.56326,0.734545,0.511821,0.316851,0.298464,0.427991,0.632286,2.261145,0.578347,0.328683,2.1e-05,8.5e-05,1.3e-05,0.000326,6e-06,1.6e-05,9.400382,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False
7078,0.984539,0.998225,1.010736,1.447896,6.683925,0.288905,0.200794,0.281154,0.825887,0.059367,0.119302,0.249107,0.334396,8.844112,0.02254,0.001547,0.000537,5.9e-05,-0.00014,0.038157,0.013853,-1.475265,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
7079,0.995548,0.997363,0.999143,1.679653,6.684597,0.258899,0.372549,0.017679,0.005371,0.015051,0.016644,0.018843,1.983864,0.259069,0.304115,,,,,,,9.935132,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True
7080,0.97868,0.979722,0.980931,2.564376,6.68461,2.74962,0.114129,0.024034,0.00085,0.023462,0.024029,0.024614,2.540644,1.036106,0.089421,,,,,,,5.356586,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True
7081,1.014642,1.016413,1.018554,2.395507,6.684608,0.039854,0.530132,0.01865,0.001492,0.017602,0.018583,0.019603,2.51332,0.039848,0.584883,,,,,,,8.040769,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7082,0.985626,0.986824,0.98794,2.5963,6.68461,2.211872,0.085561,0.022956,0.000923,0.022346,0.022934,0.023602,2.543719,0.318771,0.114846,,,,,,,6.238325,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
7083,1.017308,1.018668,1.020042,1.528212,6.684608,5.194877,0.120907,0.016602,0.001095,0.015939,0.01661,0.017198,1.605261,3.144829,0.075747,,,,,,,8.148735,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
7084,1.000763,1.001568,1.002359,2.145927,6.684611,2.024257,0.215465,0.001967,0.005971,0.000983,0.001564,0.001976,0.046276,9.69351,0.009963,0.000958,0.002626,-3e-06,-2e-06,0.006491,0.017793,-0.851676,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
7085,1.009766,1.021194,1.030683,1.55804,6.683788,0.239104,0.191166,0.375083,0.529425,0.039888,0.113953,0.571961,1.596389,0.0,0.0,,,,,,,10.350127,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7086,0.999821,1.000461,1.001174,2.483815,6.684611,4.767118,0.125998,0.001663,0.000747,0.001163,0.001619,0.00204,2.061125,4.174312,0.11329,0.000475,0.001795,-1.6e-05,-2.9e-05,0.008768,0.033173,-2.262268,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True
